minute,participantId,totalGold,level,xp,minionsKilled,jungleMinionsKilled,gameId,queue,teamId,win,champion_name,role,lane,summonerName
10,4,2690,6,2630,47,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
11,4,3042,6,2988,57,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
12,4,3845,7,3487,60,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
13,4,4489,7,3736,63,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
14,4,4710,7,4019,69,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
15,4,4958,8,4248,76,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
16,4,5335,8,4861,87,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
17,4,5737,9,5279,99,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
18,4,5985,9,5769,107,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
19,4,6342,10,6311,112,0,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
20,4,6673,10,6729,117,4,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
21,4,6945,10,6877,117,8,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
22,4,7417,11,7532,133,8,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
23,4,7685,11,7774,137,8,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
24,4,8102,11,8305,150,8,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
25,4,8858,11,8529,151,8,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
26,4,9180,12,8850,151,16,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
27,4,9584,12,9275,157,20,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
28,4,9889,12,9486,163,20,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
29,4,10324,13,10092,173,20,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
30,4,10746,13,10343,182,20,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
31,4,11061,13,10597,187,22,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
32,4,11211,13,10746,189,22,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
33,4,11390,13,10833,192,22,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
34,4,11554,13,11216,194,22,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
35,4,11601,13,11216,194,22,3834857956,Clash games,Blue,False,Xayah,DUO_CARRY,BOTTOM,TheCoolChicken3
0,10,500,1,0,0,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
1,10,525,1,5,0,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
2,10,609,1,118,3,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
3,10,892,2,437,12,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
4,10,1148,3,724,17,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
5,10,1574,4,1251,31,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
6,10,1959,4,1665,43,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
7,10,2266,5,2059,53,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
8,10,2634,6,2422,63,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
9,10,2855,6,2646,69,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
10,10,3033,6,2853,72,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
11,10,3333,7,3227,81,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
12,10,3653,7,3633,92,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
13,10,4052,7,4015,104,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
14,10,4262,8,4214,109,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
15,10,4650,8,4794,121,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
16,10,5307,9,5516,131,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
17,10,5513,9,5787,136,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
18,10,6011,10,6676,150,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
19,10,7140,10,7224,158,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
20,10,7265,10,7259,158,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
21,10,7646,11,7795,169,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
22,10,7908,11,8152,177,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
23,10,8068,11,8309,179,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
24,10,8240,12,8594,182,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
25,10,8597,12,9063,187,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
26,10,8983,12,9535,198,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
27,10,9106,12,9572,198,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
28,10,9319,12,9876,203,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
29,10,9355,12,9876,203,0,3834810362,Clash games,Red,False,Ezreal,DUO_CARRY,BOTTOM,instathot
0,4,500,1,0,0,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
1,4,568,1,16,0,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
2,4,678,1,135,3,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
3,4,1010,2,473,15,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
4,4,1409,3,924,29,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
5,4,1756,4,1305,39,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
6,4,2025,4,1595,47,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
7,4,2368,5,2009,57,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
8,4,2797,6,2649,72,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
9,4,3010,6,2817,77,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
10,4,3324,7,3195,85,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
11,4,3677,7,3665,98,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
12,4,4074,8,4166,111,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
13,4,4329,8,4501,118,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
14,4,4584,8,4909,126,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
15,4,4763,9,5120,129,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
16,4,5458,9,5755,141,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
17,4,5812,9,6119,147,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
18,4,6110,10,6630,154,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
19,4,6326,10,6863,159,0,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
20,4,6862,11,7373,165,4,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
21,4,6985,11,7373,165,4,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
22,4,7354,11,7954,174,8,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
23,4,7810,11,8266,175,8,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
24,4,8017,11,8454,175,12,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
25,4,8585,12,9059,182,16,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
26,4,8783,12,9174,182,20,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
27,4,9487,13,10316,186,20,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
28,4,10138,13,11360,192,20,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
29,4,10690,14,11649,194,20,3834810362,Clash games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
0,8,500,1,0,0,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
1,8,525,1,5,0,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
2,8,590,1,118,2,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
3,8,745,2,467,3,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
4,8,880,3,694,3,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
5,8,1125,4,1220,6,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
6,8,1368,4,1634,9,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
7,8,1526,5,1879,10,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
8,8,1750,5,2181,12,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
9,8,1930,6,2405,14,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
10,8,2097,6,2499,15,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
11,8,2271,6,2843,16,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
12,8,2411,6,3068,16,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
13,8,2685,7,3451,20,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
14,8,2826,7,3469,20,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
15,8,2987,7,3658,21,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
16,8,3292,7,3982,22,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
17,8,3432,7,4050,22,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
18,8,3585,8,4115,23,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
19,8,3822,8,4865,24,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
20,8,4022,8,4900,26,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
21,8,4198,8,4923,27,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
22,8,4339,9,5060,27,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
23,8,4964,10,6162,29,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
24,8,5153,10,6641,32,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
25,8,5294,10,6641,32,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
26,8,5464,10,6770,32,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
27,8,5605,10,6770,32,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
28,8,5745,11,7338,32,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
29,8,5786,11,7338,32,0,3834810362,Clash games,Red,False,Nautilus,DUO_SUPPORT,BOTTOM,Forehead Slapper
0,9,500,1,0,0,0,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
1,9,820,1,5,0,0,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
2,9,841,1,5,0,0,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
3,9,1233,3,675,0,12,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
4,9,1531,3,1028,0,20,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
5,9,1723,4,1261,0,22,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
6,9,1846,4,1355,0,22,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
7,9,2043,4,1625,0,26,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
8,9,2350,5,2027,0,34,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
9,9,2558,5,2196,0,38,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
10,9,2780,5,2394,0,42,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
11,9,3063,6,2792,0,50,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
12,9,3300,6,2994,1,54,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
13,9,3581,7,3439,4,58,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
14,9,3919,7,3873,5,66,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
15,9,4141,8,4082,5,70,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
16,9,4264,8,4138,5,70,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
17,9,4556,8,4727,5,78,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
18,9,4801,9,5305,11,78,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
19,9,4982,9,5676,14,78,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
20,9,5474,10,6649,14,94,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
21,9,5722,10,6991,14,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
22,9,5874,10,7053,15,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
23,9,6010,10,7159,16,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
24,9,6147,10,7290,17,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
25,9,6360,11,7686,22,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
26,9,6513,11,7947,23,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
27,9,6635,11,7996,23,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
28,9,6841,11,8421,29,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
29,9,6877,11,8421,29,98,3834810362,Clash games,Red,False,Olaf,NONE,JUNGLE,JTZZ
0,7,500,1,0,0,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
1,7,500,1,5,0,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
2,7,542,1,186,1,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
3,7,727,2,637,4,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
4,7,1057,4,1302,13,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
5,7,1410,5,2029,24,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
6,7,1575,5,2334,26,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
7,7,1774,6,2849,30,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
8,7,2133,7,3633,41,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
9,7,2475,8,4207,50,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
10,7,2688,8,4537,56,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
11,7,2832,8,4691,57,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
12,7,3081,8,4964,61,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
13,7,3224,9,5295,62,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
14,7,3603,9,6110,72,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
15,7,3914,10,6744,79,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
16,7,4086,10,6830,82,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
17,7,4411,11,7554,94,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
18,7,4721,11,7963,101,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
19,7,5074,11,8575,110,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
20,7,5196,12,8587,110,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
21,7,5591,12,9266,122,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
22,7,5880,12,9550,128,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
23,7,6023,12,9587,129,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
24,7,6341,13,10039,136,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
25,7,6463,13,10190,136,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
26,7,6760,13,10470,142,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
27,7,7056,13,11016,148,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
28,7,7178,13,11047,148,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
29,7,7214,13,11047,148,0,3834810362,Clash games,Red,False,Sett,SOLO,TOP,Mr Shrapnel
0,3,500,1,0,0,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
1,3,843,1,16,0,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
2,3,953,1,203,3,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
3,3,1229,3,867,12,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
4,3,1540,4,1457,23,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
5,3,1901,5,2061,34,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
6,3,2278,6,2696,46,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
7,3,2562,6,3177,55,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
8,3,2907,7,3901,66,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
9,3,3220,8,4586,74,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
10,3,3463,9,5067,82,0,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
11,3,3912,9,5873,92,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
12,3,4214,10,6313,99,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
13,3,4546,10,6854,111,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
14,3,4805,10,7280,116,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
15,3,5152,11,7915,125,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
16,3,5663,11,8354,126,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
17,3,6029,12,8953,130,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
18,3,6285,12,8972,130,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
19,3,6532,12,9610,133,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
20,3,6896,12,9723,136,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
21,3,7248,13,10307,146,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
22,3,7613,13,11151,152,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
23,3,8011,14,11661,153,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
24,3,8308,14,12024,159,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
25,3,8859,14,12464,161,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
26,3,8982,14,12495,162,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
27,3,9776,15,13746,167,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
28,3,10055,15,14371,170,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
29,3,10241,15,14618,170,4,3834810362,Clash games,Blue,True,Sylas,SOLO,MIDDLE,IrishGuy
0,6,500,1,0,0,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
1,6,525,1,5,0,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
2,6,628,1,276,4,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
3,6,829,3,910,7,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
4,6,1086,4,1309,13,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
5,6,1444,5,1943,22,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
6,6,1794,6,2546,31,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
7,6,2037,6,2959,37,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
8,6,2276,7,3323,40,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
9,6,2544,7,3897,47,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
10,6,2779,8,4228,52,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
11,6,3108,8,4681,59,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
12,6,3631,9,5338,67,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
13,6,3868,9,5709,73,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
14,6,4203,10,6222,81,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
15,6,4448,10,6796,87,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
16,6,4640,10,7067,90,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
17,6,4878,11,7434,96,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
18,6,5000,11,7434,96,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
19,6,5365,11,8003,101,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
20,6,5680,11,8268,107,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
21,6,5972,12,8781,115,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
22,6,6223,12,9067,121,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
23,6,6366,12,9175,122,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
24,6,6670,12,9552,131,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
25,6,6818,12,9581,132,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
26,6,6997,13,10005,135,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
27,6,7119,13,10065,135,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
28,6,7339,13,10264,136,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
29,6,7375,13,10264,136,0,3834810362,Clash games,Red,False,TwistedFate,SOLO,MIDDLE,ReeyNa
0,2,500,1,0,0,0,3834810362,Clash games,Blue,True,Udyr,NONE,JUNGLE,PepegaMindset
1,2,1240,1,16,0,0,3834810362,Clash games,Blue,True,Udyr,NONE,JUNGLE,PepegaMindset
2,2,1361,2,342,0,4,3834810362,Clash games,Blue,True,Udyr,NONE,JUNGLE,PepegaMindset
3,2,1768,3,855,0,16,3834810362,Clash games,Blue,True,Udyr,NONE,JUNGLE,PepegaMindset
4,2,2153,4,1425,0,28,3834810362,Clash games,Blue,True,Udyr,NONE,JUNGLE,PepegaMindset
